Full Name,First Name,Last Name,Specialty,Parent Organization Name,City,State,Zip,Target,Priority,Territory Description,Product1 Sales 2025,Total Product1 Scripts 2025,Total Product2 Scripts 2025,Product1 Sales JAN 2025,Change in Product1 Scripts JAN 24-25,Change in Product1 Scripts 24 vs 25,Product1 Sales 2024,Total Product1 Scripts 2024,Total Product2 Scripts 2024,Product1 Sales JAN 2024,Product1 Sales 2024.1,Product1 Sales 2019,Total Product1 Scripts 2019,Total Product2 Scripts 2019,Full_Address,Latitude,Longitude
FirstName1351 LastName1351,FirstName1351,LastName1351,Specialty2,CENTRAL DERMATOLOGY CENTER,CHAPEL HILL,NC,25187,,1,"RDU, NC",32,39,51,9,-8,66,563,133,38,50,173,266,596,2,"2238 NELSON HWY, CHAPEL HILL, NC 27517",35.9111088,-78.9869124
FirstName1352 LastName1352,FirstName1352,LastName1352,Specialty5,UNC PRIMARY CARE AT CARY,RALEIGH,NC,27033,,2,"RDU, NC",365,349,39,14,-7,42,405,74,90,1,297,393,537,40,"224 FAYETTEVILLE ST, RALEIGH, NC 27601",35.7774931,-78.6394172
FirstName1353 LastName1353,FirstName1353,LastName1353,Specialty1,CENTRAL PRISON HEALTHCARE COMPLEX,RALEIGH,NC,25087,,2,"RDU, NC",329,363,15,17,-4,-27,615,267,41,14,253,208,416,32,"224 FAYETTEVILLE ST, RALEIGH, NC 27601",35.7774931,-78.6394172
FirstName1354 LastName1354,FirstName1354,LastName1354,Specialty8,UNC HEALTH JOHNSTON,CARY,NC,26716,,2,"RDU, NC",316,93,15,62,-10,42,114,178,6,36,265,24,339,3,"224 HIGH HOUSE RD, CARY, NC 27513",35.7840078,-78.8030898
FirstName1355 LastName1355,FirstName1355,LastName1355,Specialty2,"INTERNAL MEDICINE AND PEDIATRIC ASSOCIATES, PA",CARY,NC,25540,Target,0,"RDU, NC",200,354,48,63,4,49,65,571,46,35,190,494,524,19,"224 HIGH HOUSE RD, CARY, NC 27513",35.7840078,-78.8030898
FirstName1356 LastName1356,FirstName1356,LastName1356,Specialty7,WAKEMED RALEIGH CAMPUS,CARY,NC,24813,,0,"RDU, NC",423,288,50,16,-5,-65,462,44,55,29,230,125,57,16,"224 HIGH HOUSE RD, CARY, NC 27513",35.7840078,-78.8030898
FirstName1357 LastName1357,FirstName1357,LastName1357,Specialty8,"INTERNAL MEDICINE AND PEDIATRIC ASSOCIATES, PA",CARY,NC,26989,,1,"RDU, NC",274,388,27,21,-8,45,56,403,61,33,34,229,252,14,"224 HIGH HOUSE RD, CARY, NC 27513",35.7840078,-78.8030898
FirstName1358 LastName1358,FirstName1358,LastName1358,Specialty2,"PIEDMONT RHEUMATOLOGY, PA",HICKORY,NC,25823,,3,"RDU, NC",354,109,38,2,-8,8,633,68,69,1,347,616,532,33,"225 18TH ST SE, HICKORY, NC 28602",35.7306856,-81.30758019999999
FirstName1359 LastName1359,FirstName1359,LastName1359,Specialty9,,WHISPERING PINES,NC,26943,,2,"RDU, NC",167,188,17,14,-6,-67,418,302,73,51,143,158,205,54,"225 CAPITAL DR, WHISPERING PINES, NC 28327",35.2252604,-79.40193420000001
FirstName1360 LastName1360,FirstName1360,LastName1360,Specialty3,,RALEIGH,NC,27802,Target,3,"RDU, NC",244,370,43,56,5,-28,158,280,37,35,238,337,545,56,"225 HAWTHORNE RD, RALEIGH, NC 27605",35.7874566,-78.6582215
FirstName1361 LastName1361,FirstName1361,LastName1361,Specialty8,"NORTH STATE MEDICAL GROUP, PA",DENVER,NC,26288,,3,"RDU, NC",3,381,30,34,-13,31,57,259,85,50,151,40,361,47,"2266 N NC 16 BUSINESS HWY, DENVER, NC 28037",35.5049334,-81.00172220000002
FirstName1362 LastName1362,FirstName1362,LastName1362,Specialty2,ERLANGER WESTERN CAROLINA HOSPITAL,MURPHY,NC,26605,,0,"RDU, NC",317,394,34,67,-10,68,360,526,72,13,101,150,420,38,"228 HILTON ST, MURPHY, NC 28906",35.0913086,-84.0323142
FirstName1363 LastName1363,FirstName1363,LastName1363,Specialty9,NOVANT HEALTH FAMILY MEDICINE GASTONIA,GASTONIA,NC,26550,,0,"RDU, NC",67,371,37,2,5,-5,690,140,26,35,299,207,492,48,"2290 REMOUNT RD, GASTONIA, NC 28054",35.2667487,-81.1379931
FirstName1364 LastName1364,FirstName1364,LastName1364,Specialty6,SPARTANBURG REGIONAL MEDICAL CENTER,GASTONIA,NC,28442,,0,"RDU, NC",159,259,38,56,-12,-44,569,63,2,60,182,138,428,61,"2290 REMOUNT RD, GASTONIA, NC 28054",35.2667487,-81.1379931
FirstName1365 LastName1365,FirstName1365,LastName1365,Specialty10,MCDOWELL MEDICAL ASSOCIATES MARION,MARION,NC,29356,,0,"RDU, NC",199,292,31,23,0,-37,644,156,24,14,186,334,488,36,"2293 SUGAR HILL RD, MARION, NC 28752",35.6546463,-82.0273972
FirstName1366 LastName1366,FirstName1366,LastName1366,Specialty9,,RALEIGH,NC,28959,,2,"RDU, NC",248,77,34,0,-2,-11,397,244,52,17,81,208,94,33,"23 SUNNYBROOK RD, RALEIGH, NC 27610",35.78744349999999,-78.58560829999999
FirstName1367 LastName1367,FirstName1367,LastName1367,Specialty6,"MARUTHI PEDIATRICS, PLLC",RALEIGH,NC,26193,Target,3,"RDU, NC",414,225,16,1,1,-10,226,135,27,5,259,504,287,48,"23 SUNNYBROOK RD, RALEIGH, NC 27610",35.78744349999999,-78.58560829999999
FirstName1368 LastName1368,FirstName1368,LastName1368,Specialty5,,CHAPEL HILL,NC,28901,,2,"RDU, NC",13,348,18,79,-8,-48,342,555,46,46,348,537,97,50,"230 MACNIDER HALL CLB, CHAPEL HILL, NC 27599",35.9055892,-79.0524361
FirstName1369 LastName1369,FirstName1369,LastName1369,Specialty7,FAYETTEVILLE VA MEDICAL CENTER,FAYETTEVILLE,NC,25940,,0,"RDU, NC",196,317,28,74,-13,-77,104,664,72,60,81,401,56,25,"2300 RAMSEY ST, FAYETTEVILLE, NC 28301",35.0879196,-78.87707809999999
FirstName1370 LastName1370,FirstName1370,LastName1370,Specialty5,HARNETT HEALTH BETSY JOHNSON HOSPITAL,FAYETTEVILLE,NC,27569,,3,"RDU, NC",193,342,17,3,-11,41,343,477,86,53,140,624,116,56,"2300 RAMSEY ST, FAYETTEVILLE, NC 28301",35.0879196,-78.87707809999999
FirstName1371 LastName1371,FirstName1371,LastName1371,Specialty9,SUMMIT HEALTH,CHARLOTTE,NC,25413,,3,"RDU, NC",28,129,19,57,-6,-64,593,275,2,13,63,225,96,22,"2300 RANDOLPH RD, CHARLOTTE, NC 28207",35.2055315,-80.81993729999999
FirstName1372 LastName1372,FirstName1372,LastName1372,Specialty6,MCGOVERN-DAVISON CHILDRENS HEALTH CENTER,DURHAM,NC,28865,,1,"RDU, NC",201,275,35,46,4,53,127,651,7,7,43,90,414,57,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1373 LastName1373,FirstName1373,LastName1373,Specialty2,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,26838,,3,"RDU, NC",405,232,5,63,0,-28,557,677,56,24,123,506,525,56,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1374 LastName1374,FirstName1374,LastName1374,Specialty7,DUKE PULMONARY CLINIC,DURHAM,NC,25995,,0,"RDU, NC",406,124,12,36,-8,50,50,1,61,18,158,468,277,41,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1375 LastName1375,FirstName1375,LastName1375,Specialty3,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,27287,,1,"RDU, NC",239,318,38,19,-2,21,435,572,1,44,180,172,203,35,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1376 LastName1376,FirstName1376,LastName1376,Specialty2,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,26168,,3,"RDU, NC",403,362,31,8,0,77,21,531,66,13,337,388,145,7,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1377 LastName1377,FirstName1377,LastName1377,Specialty1,DURHAM VA MEDICAL CENTER,DURHAM,NC,26114,,0,"RDU, NC",365,166,12,74,1,60,589,654,83,35,195,184,146,44,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1378 LastName1378,FirstName1378,LastName1378,Specialty4,UNC FACULTY PHYSICIANS CENTER AT EASTOWNE,DURHAM,NC,26798,,1,"RDU, NC",348,169,33,5,0,59,237,451,89,20,276,620,292,21,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1379 LastName1379,FirstName1379,LastName1379,Specialty2,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,29353,,3,"RDU, NC",30,82,6,79,-11,-79,341,13,68,58,341,312,563,2,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1380 LastName1380,FirstName1380,LastName1380,Specialty5,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",DURHAM,NC,27733,,3,"RDU, NC",35,181,16,46,5,29,140,344,85,51,273,110,226,3,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1381 LastName1381,FirstName1381,LastName1381,Specialty2,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,27866,,3,"RDU, NC",381,118,32,76,3,45,271,36,85,51,49,225,375,2,"2301 ERWIN RD, DURHAM, NC 27705",36.0074827,-78.938439
FirstName1382 LastName1382,FirstName1382,LastName1382,Specialty1,WAKEMED INFECTIOUS DISEASE-RALEIGH,RALEIGH,NC,28882,,3,"RDU, NC",130,369,33,28,2,-18,571,303,42,43,142,201,441,25,"2304 WESVILL CT, RALEIGH, NC 27607",35.8144022,-78.6950904
FirstName1383 LastName1383,FirstName1383,LastName1383,Specialty10,WAKEMED INFECTIOUS DISEASE-RALEIGH,RALEIGH,NC,26884,,2,"RDU, NC",234,375,9,21,-8,-75,304,100,13,18,2,192,375,18,"2304 WESVILL CT, RALEIGH, NC 27607",35.8144022,-78.6950904
FirstName1384 LastName1384,FirstName1384,LastName1384,Specialty5,WAKEMED PHYSICIAN PRACTICES FUQUAY VARINA PRIMARY CARE,FUQUAY VARINA,NC,25639,Prospect,3,"RDU, NC",93,27,12,66,4,-18,286,684,60,41,67,398,267,43,"231 N JUDD PKWY NE, FUQUAY VARINA, NC 27526",35.5873216,-78.7817232
FirstName1385 LastName1385,FirstName1385,LastName1385,Specialty1,ONE MEDICAL,FUQUAY VARINA,NC,29303,,2,"RDU, NC",350,330,2,78,0,-60,511,450,11,32,179,68,321,20,"231 N JUDD PKWY NE, FUQUAY VARINA, NC 27526",35.5873216,-78.7817232
FirstName1386 LastName1386,FirstName1386,LastName1386,Specialty9,WAKEMED PHYSICIAN PRACTICES FUQUAY VARINA PRIMARY CARE,FUQUAY VARINA,NC,26459,,2,"RDU, NC",170,20,41,25,-6,-12,516,377,39,20,103,274,576,0,"231 N JUDD PKWY NE, FUQUAY VARINA, NC 27526",35.5873216,-78.7817232
FirstName1387 LastName1387,FirstName1387,LastName1387,Specialty3,WAKEMED PHYSICIAN PRACTICES FUQUAY VARINA PRIMARY CARE,FUQUAY VARINA,NC,27264,,2,"RDU, NC",38,392,44,48,-4,-24,37,462,0,68,42,219,4,14,"231 N JUDD PKWY NE, FUQUAY VARINA, NC 27526",35.5873216,-78.7817232
FirstName1388 LastName1388,FirstName1388,LastName1388,Specialty6,WAKEMED PHYSICIAN PRACTICES FUQUAY VARINA PRIMARY CARE,FUQUAY VARINA,NC,25758,,1,"RDU, NC",211,53,8,77,5,-10,0,290,64,7,52,641,36,16,"231 N JUDD PKWY NE, FUQUAY VARINA, NC 27526",35.5873216,-78.7817232
FirstName1389 LastName1389,FirstName1389,LastName1389,Specialty9,H3 HEALTHCARE,CHARLOTTE,NC,27889,,3,"RDU, NC",137,77,45,9,7,-4,330,477,80,0,86,282,367,12,"231 S SHARON AMITY RD, CHARLOTTE, NC 28211",35.1746213,-80.8008033
FirstName1390 LastName1390,FirstName1390,LastName1390,Specialty2,ATRIUM HEALTH CAROLINAS MEDICAL CENTER,CHARLOTTE,NC,27571,,0,"RDU, NC",186,220,29,62,-2,-51,514,583,75,17,37,528,138,3,"231 S SHARON AMITY RD, CHARLOTTE, NC 28211",35.1746213,-80.8008033
FirstName1391 LastName1391,FirstName1391,LastName1391,Specialty3,H3 HEALTHCARE,CHARLOTTE,NC,24733,,2,"RDU, NC",257,307,38,45,0,-18,540,245,64,24,242,635,227,32,"231 S SHARON AMITY RD, CHARLOTTE, NC 28211",35.1746213,-80.8008033
FirstName1392 LastName1392,FirstName1392,LastName1392,Specialty6,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,CHARLOTTE,NC,26846,,0,"RDU, NC",82,130,47,39,-12,18,63,492,50,8,63,277,401,32,"2310 RANDOLPH RD, CHARLOTTE, NC 28207",35.2051853,-80.8196494
FirstName1393 LastName1393,FirstName1393,LastName1393,Specialty5,WAKE FOREST BAPTIST HEALTH DAVIE MEDICAL CENTER,CLEMMONS,NC,26597,,1,"RDU, NC",166,23,34,42,-10,75,611,406,19,52,123,78,256,33,"2311 LEWISVILLE CLEMMONS RD, CLEMMONS, NC 27012",36.0410709,-80.3864056
FirstName1394 LastName1394,FirstName1394,LastName1394,Specialty4,"SALEM NEUROLOGICAL CENTER, PA",CLEMMONS,NC,26927,,3,"RDU, NC",69,362,19,44,-3,51,666,432,5,52,115,339,615,51,"2311 LEWISVILLE CLEMMONS RD, CLEMMONS, NC 27012",36.0410709,-80.3864056
FirstName1395 LastName1395,FirstName1395,LastName1395,Specialty9,WAKE FOREST BAPTIST HEALTH DAVIE MEDICAL CENTER,CLEMMONS,NC,25745,,0,"RDU, NC",39,96,35,37,-10,58,118,576,50,41,263,493,59,3,"2311 LEWISVILLE CLEMMONS RD, CLEMMONS, NC 27012",36.0410709,-80.3864056
FirstName1396 LastName1396,FirstName1396,LastName1396,Specialty1,WAKE FOREST BAPTIST HEALTH DAVIE MEDICAL CENTER,CLEMMONS,NC,25035,,1,"RDU, NC",393,41,46,39,0,59,625,675,31,19,260,511,281,28,"2311 LEWISVILLE CLEMMONS RD, CLEMMONS, NC 27012",36.0410709,-80.3864056
FirstName1397 LastName1397,FirstName1397,LastName1397,Specialty2,WAKE FOREST BAPTIST HEALTH DAVIE MEDICAL CENTER,CLEMMONS,NC,29337,,3,"RDU, NC",392,132,2,64,-12,46,353,257,14,10,5,498,25,47,"2311 LEWISVILLE CLEMMONS RD, CLEMMONS, NC 27012",36.0410709,-80.3864056
FirstName1398 LastName1398,FirstName1398,LastName1398,Specialty5,ATRIUM HEALTH QUEENS UNIVERSITY ONSITE CLINIC,CHARLOTTE,NC,26659,,0,"RDU, NC",121,328,24,16,-3,-64,510,445,59,11,289,439,627,9,"2322 WELLESLEY AVE, CHARLOTTE, NC 28207",35.1871764,-80.8341921
FirstName1399 LastName1399,FirstName1399,LastName1399,Specialty10,GASTON EYE ASSOCIATES,GASTONIA,NC,27891,,2,"RDU, NC",370,387,40,26,7,50,211,205,22,53,62,249,393,44,"2325 ABERDEEN BLVD, GASTONIA, NC 28054",35.2680193,-81.1356536
FirstName1400 LastName1400,FirstName1400,LastName1400,Specialty7,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,26948,Target,2,"RDU, NC",122,87,27,29,-11,-70,313,70,51,74,300,133,145,54,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1401 LastName1401,FirstName1401,LastName1401,Specialty7,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,25324,,0,"RDU, NC",321,381,39,75,2,20,165,656,78,50,77,317,432,26,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1402 LastName1402,FirstName1402,LastName1402,Specialty5,DUKE CHILDRENS PRIMARY CARE NORTH DURHAM,DURHAM,NC,26252,,1,"RDU, NC",243,5,30,26,-2,-35,655,548,3,2,140,310,69,2,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1403 LastName1403,FirstName1403,LastName1403,Specialty3,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,26784,,3,"RDU, NC",11,124,49,50,-2,-5,203,457,40,53,225,23,1,7,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1404 LastName1404,FirstName1404,LastName1404,Specialty2,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,26381,Target,2,"RDU, NC",123,29,15,78,1,28,94,340,51,55,50,127,489,5,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1405 LastName1405,FirstName1405,LastName1405,Specialty9,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,27866,,1,"RDU, NC",75,174,46,19,-6,-34,296,127,31,67,5,191,314,4,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1406 LastName1406,FirstName1406,LastName1406,Specialty3,MCGOVERN-DAVISON CHILDRENS HEALTH CENTER,DURHAM,NC,25430,,0,"RDU, NC",101,319,4,74,-2,-76,475,645,73,38,308,546,67,56,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1407 LastName1407,FirstName1407,LastName1407,Specialty5,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,28578,,1,"RDU, NC",253,164,18,38,2,-48,503,214,34,38,91,74,567,27,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1408 LastName1408,FirstName1408,LastName1408,Specialty8,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,24833,,3,"RDU, NC",290,48,3,47,1,2,543,118,34,41,167,207,260,28,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1409 LastName1409,FirstName1409,LastName1409,Specialty5,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,25581,,1,"RDU, NC",61,58,31,37,-11,64,260,637,5,9,193,380,478,16,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1410 LastName1410,FirstName1410,LastName1410,Specialty3,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,24569,,2,"RDU, NC",425,409,4,20,3,-52,86,439,4,6,42,40,36,2,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1411 LastName1411,FirstName1411,LastName1411,Specialty3,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,24712,,3,"RDU, NC",167,252,33,44,-7,-5,677,92,26,65,34,111,311,42,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1412 LastName1412,FirstName1412,LastName1412,Specialty4,MILLENIUM PHYSICIAN GROUP DURHAM INTERNAL MEDICINE,DURHAM,NC,25371,,3,"RDU, NC",402,104,45,35,-6,-55,496,462,49,47,343,233,14,25,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1413 LastName1413,FirstName1413,LastName1413,Specialty10,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,27471,Target,2,"RDU, NC",324,88,22,10,-4,3,423,598,18,46,173,112,644,3,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1414 LastName1414,FirstName1414,LastName1414,Specialty8,DUKE SIGNATURE CARE AT THE CENTER FOR LIVING,DURHAM,NC,26693,Target,3,"RDU, NC",177,270,26,12,-5,75,38,347,54,59,250,153,218,57,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1415 LastName1415,FirstName1415,LastName1415,Specialty5,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",DURHAM,NC,27594,,2,"RDU, NC",297,372,36,29,-5,71,650,266,55,23,271,152,616,47,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1416 LastName1416,FirstName1416,LastName1416,Specialty8,DUKE CHILDRENS SOUTH DURHAM,DURHAM,NC,26606,,0,"RDU, NC",41,90,35,38,2,-74,362,480,60,39,208,285,178,18,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1417 LastName1417,FirstName1417,LastName1417,Specialty1,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,29027,,2,"RDU, NC",127,83,14,52,-7,23,472,638,44,6,286,339,416,45,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1418 LastName1418,FirstName1418,LastName1418,Specialty4,,DURHAM,NC,26851,Prospect,3,"RDU, NC",153,94,24,57,-5,-13,350,36,59,13,233,432,344,22,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1419 LastName1419,FirstName1419,LastName1419,Specialty9,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,28650,,0,"RDU, NC",308,66,17,3,-5,-66,453,67,35,60,15,279,508,50,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1420 LastName1420,FirstName1420,LastName1420,Specialty9,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,26786,,3,"RDU, NC",187,277,47,37,-9,24,8,12,73,2,118,606,536,27,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1421 LastName1421,FirstName1421,LastName1421,Specialty9,DUKE CHILDRENS SOUTH DURHAM,DURHAM,NC,27608,,2,"RDU, NC",234,246,51,30,1,43,616,94,15,56,334,603,614,59,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1422 LastName1422,FirstName1422,LastName1422,Specialty4,DUKE CHILDRENS SOUTH DURHAM,DURHAM,NC,24708,,1,"RDU, NC",342,133,37,30,6,-44,682,113,10,55,288,210,368,8,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1423 LastName1423,FirstName1423,LastName1423,Specialty4,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",DURHAM,NC,28161,Prospect,3,"RDU, NC",199,400,41,78,-7,-35,159,104,84,34,346,287,280,52,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1424 LastName1424,FirstName1424,LastName1424,Specialty9,DUKE PRIMARY CARE SOUTH DURHAM,DURHAM,NC,27402,,2,"RDU, NC",122,284,19,4,-11,18,537,360,95,3,195,356,105,33,"234 CROOKED CREEK PKWY, DURHAM, NC 27713",35.9114902,-78.9327136
FirstName1425 LastName1425,FirstName1425,LastName1425,Specialty2,,RALEIGH,NC,29221,,3,"RDU, NC",284,213,19,3,-9,9,172,493,84,63,9,553,623,23,"2340 SPRING FOREST RD, RALEIGH, NC 27615",35.8610814,-78.60137139999999
FirstName1426 LastName1426,FirstName1426,LastName1426,Specialty8,MINUTECLINIC,RALEIGH,NC,27454,,2,"RDU, NC",189,70,46,61,-3,50,70,653,68,42,297,130,401,52,"2340 SPRING FOREST RD, RALEIGH, NC 27615",35.8610814,-78.60137139999999
FirstName1427 LastName1427,FirstName1427,LastName1427,Specialty6,,SANFORD,NC,29319,,2,"RDU, NC",404,84,40,16,-12,-74,544,659,10,57,340,300,125,49,"235 LOXLEY LN, SANFORD, NC 27330",35.4998516,-79.186121
FirstName1428 LastName1428,FirstName1428,LastName1428,Specialty10,,DURHAM,NC,27130,,0,"RDU, NC",347,109,11,35,5,47,564,207,32,28,69,60,559,60,"2351 DUMCN RD, DURHAM, NC 27705",36.0769158,-78.9686331
FirstName1429 LastName1429,FirstName1429,LastName1429,Specialty6,WAKE FOREST BAPTIST HEALTH FAMILY MEDICINE SPRINGS ROAD,HICKORY,NC,26418,,1,"RDU, NC",384,351,25,33,0,62,117,9,79,1,2,613,169,34,"2359 SPRINGS RD NE, HICKORY, NC 28601",35.7496715,-81.2905115
FirstName1430 LastName1430,FirstName1430,LastName1430,Specialty4,UNC HEALTH JOHNSTON,CLAYTON,NC,29547,Target,3,"RDU, NC",215,330,25,62,-10,-31,211,406,97,21,49,23,434,29,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1431 LastName1431,FirstName1431,LastName1431,Specialty10,"HORIZON FAMILY MEDICINE, PA",CLAYTON,NC,27081,,2,"RDU, NC",345,217,10,8,-5,-45,362,382,55,8,70,227,34,28,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1432 LastName1432,FirstName1432,LastName1432,Specialty10,UNC HEALTH JOHNSTON,CLAYTON,NC,27500,Target,0,"RDU, NC",199,365,13,75,5,26,204,512,92,63,263,127,10,19,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1433 LastName1433,FirstName1433,LastName1433,Specialty5,"HORIZON FAMILY MEDICINE, PA",CLAYTON,NC,24885,Target,2,"RDU, NC",383,193,12,49,-11,-70,550,14,66,10,243,499,536,42,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1434 LastName1434,FirstName1434,LastName1434,Specialty3,UNC HEALTH JOHNSTON,CLAYTON,NC,25249,,3,"RDU, NC",399,292,14,43,-6,64,43,245,19,1,252,571,559,19,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1435 LastName1435,FirstName1435,LastName1435,Specialty5,UNC HEALTH JOHNSTON,CLAYTON,NC,29693,,0,"RDU, NC",100,183,25,36,2,13,685,285,27,32,248,20,393,16,"236 BUTTERNUT LN, CLAYTON, NC 27520",35.6375284,-78.4856241
FirstName1436 LastName1436,FirstName1436,LastName1436,Specialty4,"COVENANT PEDIATRICS, PA",LOCUST,NC,25185,,1,"RDU, NC",418,39,20,62,-10,11,163,464,56,62,180,556,328,36,"236 MARKET ST, LOCUST, NC 28097",35.2604149,-80.4306093
FirstName1437 LastName1437,FirstName1437,LastName1437,Specialty4,,GREENVILLE,NC,28280,,0,"RDU, NC",160,227,7,39,-1,-72,597,218,92,10,286,136,567,5,"2390 HEMBY LN, GREENVILLE, NC 27834",35.60329780000001,-77.40886739999999
FirstName1438 LastName1438,FirstName1438,LastName1438,Specialty5,ECU ADULT SPECIALTY CARE,GREENVILLE,NC,27495,,3,"RDU, NC",298,255,3,44,-13,-4,72,286,99,57,28,49,566,3,"2390 HEMBY LN, GREENVILLE, NC 27834",35.60329780000001,-77.40886739999999
FirstName1439 LastName1439,FirstName1439,LastName1439,Specialty1,"INTERNAL MEDICINE ASSOCIATES OF GASTONIA, PA",GASTONIA,NC,29655,,0,"RDU, NC",81,34,0,8,-10,63,481,453,77,6,337,263,218,33,"2391 COURT DR, GASTONIA, NC 28054",35.273992,-81.14168409999999
FirstName1440 LastName1440,FirstName1440,LastName1440,Specialty4,,GASTONIA,NC,24966,,3,"RDU, NC",38,10,52,61,3,42,509,174,89,67,346,5,568,20,"2391 COURT DR, GASTONIA, NC 28054",35.273992,-81.14168409999999
FirstName1441 LastName1441,FirstName1441,LastName1441,Specialty10,,HICKORY,NC,27436,,1,"RDU, NC",421,354,26,70,2,-69,227,59,2,33,199,14,120,26,"24 2ND AVE NE, HICKORY, NC 28601",35.734036,-81.3369506
FirstName1442 LastName1442,FirstName1442,LastName1442,Specialty5,CATAWBA VALLEY FAMILY MEDICINE MEDICAL ARTS,HICKORY,NC,25508,,1,"RDU, NC",347,142,46,7,-11,-13,386,260,76,53,200,622,388,10,"24 2ND AVE NE, HICKORY, NC 28601",35.734036,-81.3369506
